SL No,SysObjectID,Brand,Model,Device Category,Unity Category
12287,1.3.6.1.4.1.13191.1.1.249,ONEACCESS,LBB249,,
12288,1.3.6.1.4.1.13191.1.1.25,ONEACCESS,ONECELL25,,
12289,1.3.6.1.4.1.13191.1.1.3,ONEACCESS,ONE30,,
12290,1.3.6.1.4.1.13191.1.1.30,ONEACCESS,ONE300,,
12291,1.3.6.1.4.1.13191.1.1.310,ONEACCESS,LBB310,,
12292,1.3.6.1.4.1.13191.1.1.320,ONEACCESS,LBB320,,
12293,1.3.6.1.4.1.13191.1.1.329,ONEACCESS,LBB329,,
12294,1.3.6.1.4.1.13191.1.1.330,ONEACCESS,LBB330,,
12295,1.3.6.1.4.1.13191.1.1.35,ONEACCESS,ONECELL35,,
12296,1.3.6.1.4.1.13191.1.1.4,ONEACCESS,ONE40,,
12297,1.3.6.1.4.1.13191.1.1.40,ONEACCESS,ONE400,,
12298,1.3.6.1.4.1.13191.1.1.410,ONEACCESS,ONE410,,
12299,1.3.6.1.4.1.13191.1.1.420,ONEACCESS,ONE420,,
12300,1.3.6.1.4.1.13191.1.1.425,ONEACCESS,ONE425,,
12301,1.3.6.1.4.1.13191.1.1.445,ONEACCESS,ONE445,,
12302,1.3.6.1.4.1.13191.1.1.5,ONEACCESS,ONE50,,
12303,1.3.6.1.4.1.13191.1.1.540,ONEACCESS,ONE540,,
12304,1.3.6.1.4.1.13191.1.1.560,ONEACCESS,ONE560,,
12305,1.3.6.1.4.1.13191.1.1.6,ONEACCESS,ONE60,,
12306,1.3.6.1.4.1.13191.1.1.7,ONEACCESS,ONE20D,,
12307,1.3.6.1.4.1.13191.1.1.70,ONEACCESS,ONE70,,
12308,1.3.6.1.4.1.13191.1.1.700,ONEACCESS,ONE700,,
12309,1.3.6.1.4.1.13191.1.1.8,ONEACCESS,ONE80,,
12310,1.3.6.1.4.1.13191.1.1.80,ONEACCESS,ONE800,,
12311,1.3.6.1.4.1.13191.1.1.9,ONEACCESS,ONE80XM,,
12312,1.3.6.1.4.1.13191.1.1.90,ONEACCESS,ONEOS90,,
12313,1.3.6.1.4.1.38692.1.2.3901,ONPATH TECHNOLOGIES INC,NGENIUS 3901,,
12314,1.3.6.1.4.1.38692.1.2.3903,ONPATH TECHNOLOGIES INC,NGENIUS 3903,,
12315,1.3.6.1.4.1.135.28,ONSTREAM NETWORKS,ACCESSBUILDER6218-JX,,
12316,1.3.6.1.4.1.25049.1.1,OPENGEAR INC.,CM4001,,
12317,1.3.6.1.4.1.25049.1.10,OPENGEAR INC.,CM4100,,
12318,1.3.6.1.4.1.25049.1.11,OPENGEAR INC.,CM7100,,
12319,1.3.6.1.4.1.25049.1.12,OPENGEAR INC.,CM7196,,
12320,1.3.6.1.4.1.25049.1.2,OPENGEAR INC.,CM4002,,
12321,1.3.6.1.4.1.25049.1.20,OPENGEAR INC.,SD4001,,
12322,1.3.6.1.4.1.25049.1.21,OPENGEAR INC.,SD4002,,
12323,1.3.6.1.4.1.25049.1.22,OPENGEAR INC.,SD4008,,
12324,1.3.6.1.4.1.25049.1.23,OPENGEAR INC.,SD4001-DW,,
12325,1.3.6.1.4.1.25049.1.24,OPENGEAR INC.,SD4002-DX,,
12326,1.3.6.1.4.1.25049.1.3,OPENGEAR INC.,CM4008,,
12327,1.3.6.1.4.1.25049.1.50,OPENGEAR INC.,IM4004,,
12328,1.3.6.1.4.1.25049.1.60,OPENGEAR INC.,IM4200,,
12329,1.3.6.1.4.1.25049.1.61,OPENGEAR INC.,IM7200,,
12330,1.3.6.1.4.1.25049.1.70,OPENGEAR INC.,KCS6100,,
12331,1.3.6.1.4.1.25049.1.80,OPENGEAR INC.,ACM5000,,
12332,1.3.6.1.4.1.25049.1.81,OPENGEAR INC.,ACM5500,,
12333,1.3.6.1.4.1.25049.1.90,OPENGEAR INC.,ACM7000,,
12334,1.3.6.1.4.1.25049.1.91,OPENGEAR INC.,ACM7004-5,,
12335,1.3.6.1.4.1.50.7,OPTICAL DATA SYSTEMS,ODSFDDI,,
12336,1.3.6.1.4.1.1869.11.11.5.1,"OPTICAL TRANSMISSION LABS, INC.",ONS 15501-DC,,
12337,1.3.6.1.4.1.1869.11.11.5.3,"OPTICAL TRANSMISSION LABS, INC.",ONS 15501-AC,,
12338,1.3.6.1.4.1.7950.1.1.10,OVERTURE NETWORKS,LPS718,,
12339,1.3.6.1.4.1.7950.1.1.11.0,OVERTURE NETWORKS,ISG5100,,
12340,1.3.6.1.4.1.7950.1.1.16,OVERTURE NETWORKS,ISG 6000,,
12341,1.3.6.1.4.1.7950.1.1.16.0,OVERTURE NETWORKS,ISG 6000,,
12342,1.3.6.1.4.1.7950.1.1.2.0,OVERTURE NETWORKS,ISG5000,,
12343,1.3.6.1.4.1.7950.1.1.6.0,OVERTURE NETWORKS,ISG2200,,
12344,1.3.6.1.4.1.7950.1.1.7,OVERTURE NETWORKS,ISG45,,
12345,1.3.6.1.4.1.7950.1.1.8,OVERTURE NETWORKS,ISG45+,,
12346,1.3.6.1.4.1.16943.2.1,"OVERTURE NETWORKS, INC.",CETERUSUTS1100,,
12347,1.3.6.1.4.1.16943.2.2,"OVERTURE NETWORKS, INC.",CETERUSUTS1000,,
12348,1.3.6.1.4.1.16943.2.3,"OVERTURE NETWORKS, INC.",CETERUSUTS900,,
12349,1.3.6.1.4.1.3003.2.2.2.1,PACKET ENGINES INC.,OMNICORE 5052,,
12350,1.3.6.1.4.1.3003.2.2.2.2,PACKET ENGINES INC.,OMNICORE 5022,,
12351,1.3.6.1.4.1.3003.2.2.2.3,PACKET ENGINES INC.,OMNICORE 5010,,
12352,1.3.6.1.4.1.2334.1.1,PACKETEER INC.,PACKETSHAPER,,
12353,1.3.6.1.4.1.2334.1.1.1,PACKETEER INC.,PACKETSHAPER 2000,,
12354,1.3.6.1.4.1.2334.1.1.10,PACKETEER INC.,PACKETSHAPER ASM90,,
12355,1.3.6.1.4.1.2334.1.1.11,PACKETEER INC.,PACKETSHAPER 6500,,
12356,1.3.6.1.4.1.2334.1.1.12,PACKETEER INC.,PACKETSHAPER 8500,,
12357,1.3.6.1.4.1.2334.1.1.13,PACKETEER INC.,PACKETSHAPER ASM110,,
12358,1.3.6.1.4.1.2334.1.1.14,PACKETEER INC.,PACKETSHAPER 1550,,
12359,1.3.6.1.4.1.2334.1.1.15,PACKETEER INC.,PACKETSHAPER 9500,,
12360,1.3.6.1.4.1.2334.1.1.16,PACKETEER INC.,PACKETSHAPER 2550,,
12361,1.3.6.1.4.1.2334.1.1.17,PACKETEER INC.,PACKETSHAPER 10000,,
12362,1.3.6.1.4.1.2334.1.1.18,PACKETEER INC.,PACKETSHAPER 1200,,
12363,1.3.6.1.4.1.2334.1.1.19,PACKETEER INC.,PACKETSHAPER 3500,,
12364,1.3.6.1.4.1.2334.1.1.2,PACKETEER INC.,PACKETSHAPER 4000,,
12365,1.3.6.1.4.1.2334.1.1.20,PACKETEER INC.,PACKETSHAPER 7500,,
12366,1.3.6.1.4.1.2334.1.1.21,PACKETEER INC.,PACKETSHAPER 1700,,
12367,1.3.6.1.4.1.2334.1.1.22,PACKETEER INC.,PACKETSHAPER 1400,,
12368,1.3.6.1.4.1.2334.1.1.24,PACKETEER INC.,PS7500-L100M,,
12369,1.3.6.1.4.1.2334.1.1.3,PACKETEER INC.,PACKETSHAPER 1000,,
12370,1.3.6.1.4.1.2334.1.1.4,PACKETEER INC.,PACKETSHAPER 2500,,
12371,1.3.6.1.4.1.2334.1.1.5,PACKETEER INC.,PACKETSHAPER 4500,,
12372,1.3.6.1.4.1.2334.1.1.6,PACKETEER INC.,PACKETSHAPER 1500,,
12373,1.3.6.1.4.1.2334.1.1.7,PACKETEER INC.,PACKETSHAPER ASM50,,
12374,1.3.6.1.4.1.2334.1.1.8,PACKETEER INC.,PACKETSHAPER ASM70,,
12375,1.3.6.1.4.1.2334.1.1.9,PACKETEER INC.,PACKETSHAPER ASM30,,
12376,1.3.6.1.4.1.927.3.4.1,"PAIRGAIN TECHNOLOGIES, INC.",REX,,
12377,1.3.6.1.4.1.927.3.4.2,"PAIRGAIN TECHNOLOGIES, INC.",REX2,,
12378,1.3.6.1.4.1.10159.1.3.0,PANASAS INC.,DB16-48,,
12379,1.3.6.1.4.1.1795,PARADYNE,T1 CSU/DSU,,
12380,1.3.6.1.4.1.1795.1.14.17.1.3,PARADYNE,GRANDSLAM-4200,,
12381,1.3.6.1.4.1.1795.1.14.2.2.1,PARADYNE,3160,,
12382,1.3.6.1.4.1.1795.1.14.2.4.1.1,PARADYNE,FR-9620,,
12383,1.3.6.1.4.1.1795.1.14.2.4.1.2,PARADYNE,FR-2SLOT,,
12384,1.3.6.1.4.1.1795.1.14.2.4.1.3,PARADYNE,FR-NAF,,
12385,1.3.6.1.4.1.1795.1.14.2.4.1.4,PARADYNE,FR-NAC,,
12386,1.3.6.1.4.1.1795.1.14.2.4.1.5,PARADYNE,FR-9624,,
12387,1.3.6.1.4.1.1795.1.14.2.4.1.6,PARADYNE,FR-9626,,
12388,1.3.6.1.4.1.1795.1.14.2.4.1.7,PARADYNE,FR-9623,,
12389,1.3.6.1.4.1.1795.1.14.2.4.1.8,PARADYNE,FR-9624-OS,,
12390,1.3.6.1.4.1.1795.1.14.2.4.10.1,PARADYNE,ISDN-9664,,
12391,1.3.6.1.4.1.1795.1.14.2.4.11.5.1,PARADYNE,IMARC 9123,,
12392,1.3.6.1.4.1.1795.1.14.2.4.12.1.1,PARADYNE,T1 DSU/CSU MODEL 7123,,
12393,1.3.6.1.4.1.1795.1.14.2.4.2.1,PARADYNE,BONAIRE-1SLOT,,
12394,1.3.6.1.4.1.1795.1.14.2.4.2.2,PARADYNE,BONAIRE-2SLOT,,
12395,1.3.6.1.4.1.1795.1.14.2.4.2.3,PARADYNE,BONAIRE-NAF,,
12396,1.3.6.1.4.1.1795.1.14.2.4.2.4,PARADYNE,BONAIRE-NAC,,
12397,1.3.6.1.4.1.1795.1.14.2.4.3.1,PARADYNE,T1-1SLOT,,
12398,1.3.6.1.4.1.1795.1.14.2.4.3.2,PARADYNE,T1-9162,,
12399,1.3.6.1.4.1.1795.1.14.2.4.3.3,PARADYNE,T1-9165,,
12400,1.3.6.1.4.1.1795.1.14.2.4.3.4,PARADYNE,T1-NAC,,
12401,1.3.6.1.4.1.1795.1.14.2.4.3.5,PARADYNE,T1-9262,,
12402,1.3.6.1.4.1.1795.1.14.2.4.3.6,PARADYNE,T1-9265,,
12403,1.3.6.1.4.1.1795.1.14.2.4.3.7,PARADYNE,T1-9161,,
12404,1.3.6.1.4.1.1795.1.14.2.4.3.8,PARADYNE,T1-9261,,
12405,1.3.6.1.4.1.1795.1.14.2.4.4.1,PARADYNE,T1FR-9121,,
12406,1.3.6.1.4.1.1795.1.14.2.4.4.10,PARADYNE,T1FR-9124-L,,
12407,1.3.6.1.4.1.1795.1.14.2.4.4.11,PARADYNE,T1FR-9123,,
12408,1.3.6.1.4.1.1795.1.14.2.4.4.11.1,PARADYNE,T1 FLEX MODEL 9123-C,,
12409,1.3.6.1.4.1.1795.1.14.2.4.4.11.2,PARADYNE,T1FR-9123-SLV,,
12410,1.3.6.1.4.1.1795.1.14.2.4.4.12,PARADYNE,T1FR-9124-OS,,
12411,1.3.6.1.4.1.1795.1.14.2.4.4.2,PARADYNE,T1FR-2SLOT,,
12412,1.3.6.1.4.1.1795.1.14.2.4.4.3,PARADYNE,T1FR-NAF,,
12413,1.3.6.1.4.1.1795.1.14.2.4.4.4,PARADYNE,T1FR-NAC,,
12414,1.3.6.1.4.1.1795.1.14.2.4.4.5,PARADYNE,T1FR-9124,,
12415,1.3.6.1.4.1.1795.1.14.2.4.4.6,PARADYNE,T1FR-9124-NNI,,
12416,1.3.6.1.4.1.1795.1.14.2.4.4.7,PARADYNE,T1FR-9126,,
12417,1.3.6.1.4.1.1795.1.14.2.4.4.7.3,PARADYNE,9126-IISAPL,,
12418,1.3.6.1.4.1.1795.1.14.2.4.4.8,PARADYNE,T1FR-9128,,
12419,1.3.6.1.4.1.1795.1.14.2.4.4.9,PARADYNE,T1FR-9124-II,,
12420,1.3.6.1.4.1.1795.1.14.2.4.5.1,PARADYNE,ATM-9580,,
12421,1.3.6.1.4.1.1795.1.14.2.4.5.3,PARADYNE,T3 DSU/CSU MODEL 9520-II,,
12422,1.3.6.1.4.1.1795.1.14.2.4.6.1,PARADYNE,MSA-9192,,
12423,1.3.6.1.4.1.1795.1.14.2.4.6.2,PARADYNE,MSA-9195,,
12424,1.3.6.1.4.1.1795.1.14.2.4.6.3,PARADYNE,MSA-9292,,
12425,1.3.6.1.4.1.1795.1.14.2.4.6.4,PARADYNE,MSA-9295,,
12426,1.3.6.1.4.1.1795.1.14.2.4.7.1,PARADYNE,INT-9820,,
12427,1.3.6.1.4.1.1795.1.14.2.4.7.2,PARADYNE,INT-9820-C,,
12428,1.3.6.1.4.1.1795.1.14.2.4.7.3,PARADYNE,INT-9820-8M,,
12429,1.3.6.1.4.1.1795.1.14.2.4.7.4,PARADYNE,INT-9820-45M,,
12430,1.3.6.1.4.1.1795.1.14.2.4.8.1,PARADYNE,NNI-9110,,
12431,1.3.6.1.4.1.1795.1.14.2.4.9.1,PARADYNE,MSDSL-9724,,
12432,1.3.6.1.4.1.1795.1.14.2.5.1.2,PARADYNE,DDS/DSU,,
12433,1.3.6.1.4.1.1795.1.14.2.5.2.2,PARADYNE,T1 DSU/CSU,,
12434,1.3.6.1.4.1.1795.1.14.9.8.1,PARADYNE,ATT MC-M,,
12435,1.3.6.1.4.1.1795.1.14.9.8.4,PARADYNE,ATT DSLAM8810,,
12436,1.3.6.1.4.1.3893.3.1.12,PARKS COMUNICACOES DIGITAIS,NETAIR 302,,
12437,1.3.6.1.4.1.3893.3.100.1,PARKS COMUNICACOES DIGITAIS,NETAIR 303,,
12438,1.3.6.1.4.1.1768.100.4.23.3,PATTON ELECTRONICS COMPANY,SMARTNODE 4970 (SN4970/1E30V),,
12439,1.3.6.1.4.1.1768.100.4.5.5,PATTON ELECTRONICS COMPANY,SMARTNODE 4112 (SN4112/JS/EUI),,
12440,1.3.6.1.4.1.1768.100.4.9.1,PATTON ELECTRONICS COMPANY,SMARTNODE 4634 (SN4634/3BIS),,
12441,1.3.6.1.4.1.5655.1.2,P-CUBE LTD.,SE1000,,
12442,1.3.6.1.4.1.5655.1.3,P-CUBE LTD.,SCE2000,,
12443,1.3.6.1.4.1.23695,PEPLINK LTD.,BALANCE 305,,
12444,1.3.6.1.4.1.27662,PEPWAVE LTD.,MAX ON-THE-GO,,
12445,1.3.6.1.4.1.1424.1.1,"PERFORMANCE TECHNOLOGY, INC.",CONTIVITY100,,
12446,1.3.6.1.4.1.8239.1.2.1,PERIBIT NETWORKS,WX-50,,
12447,1.3.6.1.4.1.8239.1.2.10,PERIBIT NETWORKS,WXC-590,,
12448,1.3.6.1.4.1.8239.1.2.11,PERIBIT NETWORKS,WXC ISM-200,,
12449,1.3.6.1.4.1.8239.1.2.12,PERIBIT NETWORKS,WXC-1800,,
12450,1.3.6.1.4.1.8239.1.2.13,PERIBIT NETWORKS,WXC-2600,,
12451,1.3.6.1.4.1.8239.1.2.14,PERIBIT NETWORKS,WXC-3400,,
12452,1.3.6.1.4.1.8239.1.2.2,PERIBIT NETWORKS,WX-55,,
12453,1.3.6.1.4.1.8239.1.2.3,PERIBIT NETWORKS,WX-20,,
12454,1.3.6.1.4.1.8239.1.2.4,PERIBIT NETWORKS,WX-80,,
12455,1.3.6.1.4.1.8239.1.2.5,PERIBIT NETWORKS,WX-100,,
12456,1.3.6.1.4.1.8239.1.2.6,PERIBIT NETWORKS,WXC-500,,
12457,1.3.6.1.4.1.8239.1.2.7,PERIBIT NETWORKS,WX-15,,
12458,1.3.6.1.4.1.8239.1.2.8,PERIBIT NETWORKS,WXC-250,,
12459,1.3.6.1.4.1.8239.1.2.9,PERIBIT NETWORKS,WX-60,,
12460,1.3.6.1.4.1.1966.12,PERLE SYSTEMS LIMITED,IOLAN SCS32,,
12461,1.3.6.1.4.1.1966.13,PERLE SYSTEMS LIMITED,IOLAN DS1,,
12462,1.3.6.1.4.1.1966.20.1.1,PERLE SYSTEMS LIMITED,MCR-MGT,,
12463,1.3.6.1.4.1.4346.11.1.2.1.1.1.104,PHOENIX CONTACT GMBH & CO.,FL SWITCH GHS 12G/8,,
12464,1.3.6.1.4.1.4346.11.1.2.1.1.1.235,PHOENIX CONTACT GMBH & CO.,FL MGUARD RS4004 TX/DTX,,
12465,1.3.6.1.4.1.4346.11.1.2.1.1.1.242,PHOENIX CONTACT GMBH & CO.,FL MGUARD GT/GT,,
12466,1.3.6.1.4.1.4346.11.1.2.1.1.1.280,PHOENIX CONTACT GMBH & CO.,FL SWITCH GHS 12G/8-L3,,
12467,1.3.6.1.4.1.4346.11.1.2.1.1.1.301,PHOENIX CONTACT GMBH & CO.,FL SWITCH 4824E-4GC,,
12468,1.3.6.1.4.1.4346.11.1.2.1.1.1.377,PHOENIX CONTACT GMBH & CO.,FL SWITCH 2304-2GC-2SFP,,
12469,1.3.6.1.4.1.4346.11.1.2.1.1.1.386,PHOENIX CONTACT GMBH & CO.,FL SWITCH 2306-2SFP,,
12470,1.3.6.1.4.1.4346.11.1.2.1.1.1.389,PHOENIX CONTACT GMBH & CO.,FL SWITCH 2216,,
12471,1.3.6.1.4.1.4346.11.1.2.1.1.1.396,PHOENIX CONTACT GMBH & CO.,FL SWITCH 2312-2GC-2SFP,,
12472,1.3.6.1.4.1.4346.11.1.2.1.1.1.404,PHOENIX CONTACT GMBH & CO.,FL SWITCH 2306-2SFP PN,,
12473,1.3.6.1.4.1.4346.11.1.2.1.1.1.405,PHOENIX CONTACT GMBH & CO.,FL SWITCH 2316 PN,,
12474,1.3.6.1.4.1.4346.11.1.2.1.1.1.409,PHOENIX CONTACT GMBH & CO.,FL SWITCH 2216 PN,,
12475,1.3.6.1.4.1.4346.11.1.2.1.1.1.419,PHOENIX CONTACT GMBH & CO.,FL NAT 2304-2GC-2SFP,,
12476,1.3.6.1.4.1.295.3.2,PLAINTREE SYSTEMS INC.,WAVESWITCH100-16,,
12477,1.3.6.1.4.1.295.3.2.100,PLAINTREE SYSTEMS INC.,WAVESWITCH4+1TX(PTP150A),,
12478,1.3.6.1.4.1.295.3.2.101,PLAINTREE SYSTEMS INC.,WAVESWITCH4+1FX(PTP151A),,
12479,1.3.6.1.4.1.295.3.2.102,PLAINTREE SYSTEMS INC.,WAVESWITCH4+4TX(PTP152A),,
12480,1.3.6.1.4.1.295.3.2.2,PLAINTREE SYSTEMS INC.,WAVESWITCH100-FL,,
12481,1.3.6.1.4.1.295.5.1.1.1,PLAINTREE SYSTEMS INC.,WAVESWITCH1018,,
12482,1.3.6.1.4.1.295.5.1.1.2,PLAINTREE SYSTEMS INC.,WAVESWITCH1216,,
12483,1.3.6.1.4.1.295.5.1.1.4,PLAINTREE SYSTEMS INC.,WAVESWITCH4800,,
12484,1.3.6.1.4.1.295.5.1.1.5,PLAINTREE SYSTEMS INC.,WAVESWITCH1019,,
12485,1.3.6.1.4.1.295.6.1.1.1,PLAINTREE SYSTEMS INC.,WAVESWITCH9200,,
12486,1.3.6.1.4.1.295.6.1.1.2,PLAINTREE SYSTEMS INC.,WAVESWITCH9202,,
12487,1.3.6.1.4.1.49281.1,PLEXONICS TECHNOLOGIES PVT. LTD.,PL-24XX,,
12488,1.3.6.1.4.1.37341,"PLEXXI, INC.",COMPOSABLE FABRIC FM 3032Q,,
12489,1.3.6.1.4.1.13885.9.1.10.1,"POLYCOM, INC.",RMX 2000,,
12490,1.3.6.1.4.1.20095.1.2,POSITRON ACCESS SOLUTIONS CORP,AK4000,,
12491,1.3.6.1.4.1.20095.1.255,POSITRON ACCESS SOLUTIONS CORP,AK525CUP,,
12492,1.3.6.1.4.1.20095.1.6,POSITRON ACCESS SOLUTIONS CORP,AK400R,,
12493,1.3.6.1.4.1.20095.1.7,POSITRON ACCESS SOLUTIONS CORP,AK300C,,
12494,1.3.6.1.4.1.7428.1.1.1.2,POWERDSINE,POE PD-6506,,
12495,1.3.6.1.4.1.7428.1.1.1.22,POWERDSINE,POWERDSINE 9024G,,
12496,1.3.6.1.4.1.7428.1.1.1.4,POWERDSINE,POE PD-6512,,
12497,1.3.6.1.4.1.7428.1.1.1.6,POWERDSINE,POE PD-6524,,
12498,1.3.6.1.4.1.7428.3.1.7,POWERDSINE,PD-6006/AC/SNMP-POE HUB,,
12499,1.3.6.1.4.1.6664.10.2.2,PRECIDIA TECHNOLOGIES,ETHER3201-202,,
12500,1.3.6.1.2.1.47.1.1.1.1.13.1,PRIME COMPUTER,SECUREACESSCONTROLSYSTEM5.1,,
12501,1.3.6.1.4.1.2699,PRINTER WORKING GROUP,PRINTER,,
12502,1.3.6.1.4.1.10504,"PRINTRONIX, INC.",T8306,,
12503,1.3.6.1.4.1.1723.2.1.3,PRONET GMBH,UDS,,
12504,1.3.6.1.4.1.1723.2.1.4,PRONET GMBH,NTP SERVER,,
12505,1.3.6.1.4.1.841.2.11,"PROXIM WIRELESS, INC",QB-8100,,
12506,1.3.6.1.4.1.841.2.21,"PROXIM WIRELESS, INC",MP-8100,,
12507,1.3.6.1.4.1.841.2.26,"PROXIM WIRELESS, INC",MP-10150L-BS9,,
12508,1.3.6.1.4.1.2218.1.5,PULSE COMMUNICATIONS,DSLAM,,
12509,1.3.6.1.4.1.3873.1.12,QLOGIC,8GB INTELLIGENT PASS-THRU MODULE,,
12510,1.3.6.1.4.1.3873.1.14,QLOGIC,SANBOX 5800V,,
12511,1.3.6.1.4.1.3873.1.16,QLOGIC,VIRTUAL CONNECT 4GB FC MODULE,,
12512,1.3.6.1.4.1.3873.1.18,QLOGIC,MPX200,,
12513,1.3.6.1.4.1.3873.1.31,QLOGIC,STORAGEWORKS MEZ75,,
12514,1.3.6.1.4.1.3873.1.33,QLOGIC,FLEX SYSTEM FC3171 8GB,,
12515,1.3.6.1.4.1.3873.1.7,QLOGIC,VIRTUAL CONNECT 4GB FC MODULE,,
12516,1.3.6.1.4.1.3873.1.9,QLOGIC,SANBOX 5802 FC SWITCH,,
12517,1.3.6.1.4.1.480,"QMS, INC.",QMS 3225 PRINT SYSTEM,,
12518,1.3.6.1.4.1.24681,"QNAP SYSTEMS, INC",TS-412U,,
12519,1.3.6.1.4.1.55062,"QNAP SYSTEMS, INC.",TVS-472XT,,
12520,1.3.6.1.4.1.7244.1,QUANTA COMPUTER INC.,PRIMERGY BX600S2,,
12521,1.3.6.1.4.1.7244.1.1.1,QUANTA COMPUTER INC.,PRIMERGY BX900 S2,,
12522,1.3.6.1.4.1.2935,QUANTUM CORP.,STORAGENETWORKINGCONTROLLER,,
12523,1.3.6.1.4.1.2036.6.1.1.1.1,QUANTUM CORPORATION,POWERVAULT 124T,,
12524,1.3.6.1.4.1.3764.1.1,QUANTUM CORPORATION,SCALAR I2000,,
12525,1.3.6.1.4.1.36418.2.2009,QWILT INC.,DELLR730NEBSD16D25,,
12526,1.3.6.1.4.1.124.300.1.1,RACAL-DATACOM,CSU/DSU FOR ISX5311,,
12527,1.3.6.1.4.1.164.6.1.11.12,RAD DATA COMMUNICATIONS LTD.,FCD-IPM,,
12528,1.3.6.1.4.1.164.6.1.3.120,RAD DATA COMMUNICATIONS LTD.,MP-4100,,
12529,1.3.6.1.4.1.164.6.1.3.121,RAD DATA COMMUNICATIONS LTD.,ASMI-52L,,
12530,1.3.6.1.4.1.164.6.1.3.136,RAD DATA COMMUNICATIONS LTD.,IP-MUX24,,
12531,1.3.6.1.4.1.164.6.1.3.137,RAD DATA COMMUNICATIONS LTD.,OP-108,,
12532,1.3.6.1.4.1.164.6.1.3.140,RAD DATA COMMUNICATIONS LTD.,ASMI-54,,
12533,1.3.6.1.4.1.164.6.1.3.148,RAD DATA COMMUNICATIONS LTD.,LRS-102,,
12534,1.3.6.1.4.1.164.6.1.3.157,RAD DATA COMMUNICATIONS LTD.,VMUX2120,,
12535,1.3.6.1.4.1.164.6.1.3.160,RAD DATA COMMUNICATIONS LTD.,ASMI-54L,,
12536,1.3.6.1.4.1.164.6.1.3.168,RAD DATA COMMUNICATIONS LTD.,ETX-5300A,,
12537,1.3.6.1.4.1.164.6.1.3.49,RAD DATA COMMUNICATIONS LTD.,UNKNOWN,,
12538,1.3.6.1.4.1.164.6.1.3.79,RAD DATA COMMUNICATIONS LTD.,OPT3,,
12539,1.3.6.1.4.1.164.6.1.3.82,RAD DATA COMMUNICATIONS LTD.,IP-MUX1,,
12540,1.3.6.1.4.1.164.6.1.3.83,RAD DATA COMMUNICATIONS LTD.,IP-MUX16,,
12541,1.3.6.1.4.1.164.6.1.3.99,RAD DATA COMMUNICATIONS LTD.,ASMI-52,,
12542,1.3.6.1.4.1.164.6.1.5.37,RAD DATA COMMUNICATIONS LTD.,RICI-E1,,
12543,1.3.6.1.4.1.164.6.1.6.12,RAD DATA COMMUNICATIONS LTD.,ETX-202A,,
12544,1.3.6.1.4.1.164.6.1.6.21,RAD DATA COMMUNICATIONS LTD.,ETX-202AH,,
12545,1.3.6.1.4.1.164.6.1.6.24,RAD DATA COMMUNICATIONS LTD.,ETX-204A,,
12546,1.3.6.1.4.1.164.6.1.6.27,RAD DATA COMMUNICATIONS LTD.,RIC-LC,,
12547,1.3.6.1.4.1.164.6.1.6.30,RAD DATA COMMUNICATIONS LTD.,ETX-205A,,
12548,1.3.6.1.4.1.164.6.1.6.32,RAD DATA COMMUNICATIONS LTD.,ETX-220A,,
12549,1.3.6.1.4.1.164.6.1.6.33,RAD DATA COMMUNICATIONS LTD.,ETX-203AM,,
12550,1.3.6.1.4.1.164.6.1.6.34,RAD DATA COMMUNICATIONS LTD.,ETX-203AX,,
12551,1.3.6.1.4.1.164.6.1.6.40,RAD DATA COMMUNICATIONS LTD.,ETX-2I,,
12552,1.3.6.1.4.1.164.6.1.6.43,RAD DATA COMMUNICATIONS LTD.,ETX-2I HALF19INCH,,
12553,1.3.6.1.4.1.164.6.1.6.44,RAD DATA COMMUNICATIONS LTD.,ETX-2I NEBS,,
12554,1.3.6.1.4.1.164.6.1.6.45,RAD DATA COMMUNICATIONS LTD.,ETX-2I-VE NEBS,,
12555,1.3.6.1.4.1.164.6.1.6.46,RAD DATA COMMUNICATIONS LTD.,ETX-203AX-H,,
12556,1.3.6.1.4.1.164.6.1.6.48,RAD DATA COMMUNICATIONS LTD.,ETX-2I-B,,
12557,1.3.6.1.4.1.164.6.1.6.49,RAD DATA COMMUNICATIONS LTD.,ETX-2I-10G,,
12558,1.3.6.1.4.1.164.6.1.6.50,RAD DATA COMMUNICATIONS LTD.,ETX-2I-B-VE,,
12559,1.3.6.1.4.1.164.6.1.6.51,RAD DATA COMMUNICATIONS LTD.,ETX-2I-10G 19INCH,,
12560,1.3.6.1.4.1.164.6.1.6.52,RAD DATA COMMUNICATIONS LTD.,ETX-2I-B NEBS,,
12561,1.3.6.1.4.1.164.6.1.6.56,RAD DATA COMMUNICATIONS LTD.,ETX-203AX-E1,,
12562,1.3.6.1.4.1.164.6.1.6.57,RAD DATA COMMUNICATIONS LTD.,ETX-203AX-DSL,,
12563,1.3.6.1.4.1.164.6.1.6.6,RAD DATA COMMUNICATIONS LTD.,RICI-4E1,,
12564,1.3.6.1.4.1.164.6.1.6.63,RAD DATA COMMUNICATIONS LTD.,ETX-2I-100G,,
12565,1.3.6.1.4.1.4458.20.5.1.2,RADWIN LTD.,RW-5200-0250,,
12566,1.3.6.1.4.1.4458.20.5.1.3,RADWIN LTD.,RW-2250-6350,,
12567,1.3.6.1.4.1.4458.20.6.1.1,RADWIN LTD.,RW-5510-0A50,,
